date,ticker,volume,low,close,open,high,log_return,pct_change,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,atr_14,rolling_volatility_30,bollinger_mid,bollinger_upper,bollinger_lower,rsi_14,close_open_pct,high_low_pct,gap_pct,volume_sma_20,volume_roc,volume_z,rolling_high_50,rolling_low_50
2021-08-25 00:00:00+00:00,PLTR,54678500,24.070000,24.350000,25.120000,25.190000,-0.030336,-0.029880,23.452500,23.696600,24.173417,23.677192,0.496224,0.337562,1.265714,0.506962,23.452500,25.951240,20.953760,54.415200,-0.030653,0.045996,0.004800,44517760.000000,0.468770,0.258355,27.500000,20.550000
2021-08-26 00:00:00+00:00,PLTR,46179400,24.360000,24.870000,24.400000,25.410000,0.021130,0.021355,23.587000,23.698000,24.280583,23.765548,0.515035,0.373056,1.277143,0.508545,23.587000,26.086929,21.087071,57.258484,0.019262,0.042220,-0.028662,45865775.000000,-0.155438,0.008067,27.500000,20.550000
2021-08-27 00:00:00+00:00,PLTR,52268500,24.910000,25.710000,25.050000,26.090000,0.033218,0.033776,23.787000,23.703200,24.500494,23.909582,0.590912,0.416627,1.258571,0.514113,23.787000,26.294665,21.279335,61.442295,0.026347,0.045897,0.026639,47684740.000000,0.131857,0.119853,27.500000,20.550000
2021-08-30 00:00:00+00:00,PLTR,44139300,25.620000,25.760000,25.740000,26.600000,0.001943,0.001945,23.970000,23.711000,24.694264,24.046650,0.647614,0.462825,1.275714,0.514278,23.970000,26.493440,21.446560,61.682726,0.000777,0.038043,0.027545,48823060.000000,-0.155528,-0.124053,27.500000,20.550000
2021-08-31 00:00:00+00:00,PLTR,93168600,25.660000,26.340000,25.790000,26.360000,0.022266,0.022516,24.175000,23.729400,24.947454,24.216527,0.730926,0.516445,1.247143,0.511870,24.175000,26.771771,21.578229,64.451840,0.021326,0.026576,0.001943,52629485.000000,1.110786,1.060736,27.500000,20.550000
2021-09-01 00:00:00+00:00,PLTR,34417200,26.030000,26.200000,26.460000,26.510000,-0.005329,-0.005315,24.370000,23.745400,25.140153,24.363451,0.776702,0.568496,1.037857,0.512179,24.370000,26.959647,21.780353,63.263383,-0.009826,0.018321,0.025979,53573475.000000,-0.630592,-0.511113,27.500000,20.550000
2021-09-02 00:00:00+00:00,PLTR,38460100,26.090000,26.510000,26.210000,26.870000,0.011763,0.011832,24.569500,23.750200,25.350899,24.522455,0.828444,0.620486,1.037143,0.506670,24.569500,27.173784,21.965216,64.810692,0.011446,0.029423,-0.009448,54567720.000000,0.117467,-0.438194,27.500000,20.550000
2021-09-03 00:00:00+00:00,PLTR,26609500,26.220000,26.640000,26.490000,26.750000,0.004892,0.004904,24.810500,23.752400,25.549222,24.679310,0.869912,0.670371,0.994286,0.503708,24.810500,27.228916,22.392084,65.467550,0.005663,0.019895,0.010683,54688160.000000,-0.308127,-0.765959,27.500000,20.550000
2021-09-07 00:00:00+00:00,PLTR,35835100,26.270000,26.700000,26.790000,26.880000,0.002250,0.002252,24.999000,23.750800,25.726265,24.828991,0.897274,0.715752,0.977143,0.503385,24.999000,27.387780,22.610220,65.784996,-0.003359,0.022846,0.011325,54699360.000000,0.346703,-0.514685,27.500000,20.550000
2021-09-08 00:00:00+00:00,PLTR,54394400,24.960000,25.580000,26.600000,26.610000,-0.042853,-0.041948,25.132000,23.714800,25.703763,24.884621,0.819141,0.736430,0.940000,0.517198,25.132000,27.321271,22.942729,55.524293,-0.038346,0.064504,-0.007092,56121685.000000,0.517908,-0.047948,27.440000,20.550000
2021-09-09 00:00:00+00:00,PLTR,34190800,25.290000,26.130000,25.390000,26.240000,0.021273,0.021501,25.321000,23.704800,25.769338,24.976871,0.792466,0.747637,0.900714,0.509007,25.321000,27.116221,23.525779,58.913361,0.029145,0.036357,-0.045489,56097275.000000,-0.371428,-0.607844,26.920000,20.550000
2021-09-10 00:00:00+00:00,PLTR,37307800,26.170000,26.280000,26.180000,26.730000,0.005724,0.005741,25.390500,23.703200,25.847901,25.073400,0.774502,0.753010,0.885000,0.504623,25.390500,27.222709,23.558291,59.812773,0.003820,0.021309,0.031115,48498305.000000,0.091165,-0.622664,26.880000,20.550000
2021-09-13 00:00:00+00:00,PLTR,42372300,25.030000,25.830000,26.150000,26.240000,-0.017272,-0.017123,25.437000,23.725400,25.845147,25.129444,0.715703,0.745549,0.900714,0.502844,25.437000,27.263992,23.610008,55.862013,-0.012237,0.046845,-0.001146,47997165.000000,0.135749,-0.312539,26.880000,20.550000
2021-09-14 00:00:00+00:00,PLTR,34569000,25.900000,26.260000,25.970000,26.700000,0.016510,0.016647,25.525000,23.761800,25.908971,25.213189,0.695782,0.735595,0.920714,0.502592,25.525000,27.331392,23.718608,58.671197,0.011167,0.030465,-0.006883,47430250.000000,-0.184160,-0.704976,26.880000,20.550000
2021-09-15 00:00:00+00:00,PLTR,49555500,26.030000,27.080000,26.300000,27.150000,0.030749,0.031226,25.680500,23.809800,26.089129,25.351471,0.737658,0.736008,0.920714,0.507785,25.680500,27.458488,23.902512,63.448695,0.029658,0.041359,0.012707,48140610.000000,0.433524,0.078502,27.150000,20.550000
2021-09-16 00:00:00+00:00,PLTR,109992000,27.020000,28.630000,27.200000,28.790000,0.055660,0.057238,25.848000,23.924600,26.480032,25.594325,0.885707,0.765948,0.971429,0.527913,25.848000,28.048188,23.647812,70.411357,0.052574,0.061823,0.034221,49036930.000000,1.219572,2.960926,28.790000,20.550000
2021-09-17 00:00:00+00:00,PLTR,182052600,28.070000,28.710000,28.660000,29.290000,0.002790,0.002794,26.075500,24.037200,26.823104,25.825116,0.997988,0.812356,0.971429,0.528197,26.075500,28.472889,23.678111,70.721360,0.001745,0.042494,0.053676,54759280.000000,0.655144,3.527218,29.290000,20.550000
2021-09-20 00:00:00+00:00,PLTR,89413500,26.060000,26.550000,27.570000,28.100000,-0.078216,-0.075235,26.202500,24.102400,26.781088,25.878811,0.902277,0.830340,1.090714,0.570836,26.202500,28.399952,24.005048,54.207487,-0.036997,0.076836,-0.038032,56626840.000000,-0.508859,0.888544,29.290000,20.550000
2021-09-21 00:00:00+00:00,PLTR,50933600,26.080000,26.620000,26.890000,27.150000,0.002633,0.002637,26.292500,24.175800,26.756305,25.933714,0.822591,0.828790,1.117143,0.555670,26.292500,28.397020,24.187980,54.577653,-0.010041,0.040195,-0.024664,57388255.000000,-0.430359,-0.176353,29.290000,20.550000
2021-09-22 00:00:00+00:00,PLTR,44308100,26.580000,27.430000,26.610000,27.770000,0.029974,0.030428,26.409000,24.275400,26.859951,26.044550,0.815401,0.826112,1.167857,0.559955,26.409000,28.493438,24.324562,58.734475,0.030815,0.043383,-0.010413,57742290.000000,-0.130081,-0.368774,29.290000,20.550000
2021-09-23 00:00:00+00:00,PLTR,60028600,27.670000,28.770000,27.710000,29.190000,0.047696,0.048852,26.630000,24.419600,27.153804,26.246435,0.907369,0.842364,1.237857,0.564700,26.630000,28.732440,24.527560,64.519281,0.038253,0.052833,0.041338,58009795.000000,0.354800,0.055423,29.290000,20.550000
2021-09-24 00:00:00+00:00,PLTR,40309700,27.900000,28.560000,28.270000,28.760000,-0.007326,-0.007299,26.814500,24.561400,27.370142,26.417810,0.952332,0.864357,1.262143,0.471077,26.814500,28.914259,24.714741,63.028085,0.010258,0.030112,0.020209,57716310.000000,-0.328492,-0.476253,29.290000,20.550000
2021-09-27 00:00:00+00:00,PLTR,44102800,27.230000,27.470000,28.230000,28.380000,-0.038913,-0.038165,26.902500,24.683400,27.385505,26.495750,0.889755,0.869437,1.313571,0.487345,26.902500,28.954332,24.850668,55.816957,-0.026922,0.041864,-0.001415,57308025.000000,0.094099,-0.360222,29.290000,20.550000
2021-09-28 00:00:00+00:00,PLTR,64206200,25.210000,25.340000,27.020000,27.130000,-0.080710,-0.077539,26.881500,24.759400,27.070812,26.410139,0.660673,0.827684,1.350714,0.538894,26.881500,28.990371,24.772629,44.985650,-0.062176,0.075770,-0.042862,58311370.000000,0.455830,0.161265,29.290000,21.090000
2021-09-29 00:00:00+00:00,PLTR,46164500,24.420000,24.520000,25.610000,25.700000,-0.032895,-0.032360,26.790500,24.806200,26.678379,26.270129,0.408250,0.743797,1.374286,0.543802,26.790500,29.140985,24.440015,41.635977,-0.042561,0.052202,-0.052184,55961165.000000,-0.280996,-0.274451,29.290000,21.090000
2021-09-30 00:00:00+00:00,PLTR,59505600,23.880000,24.040000,24.690000,25.050000,-0.019770,-0.019576,26.682500,24.836600,26.272475,26.104934,0.167541,0.628546,1.415000,0.522703,26.682500,29.327295,24.037705,39.769221,-0.026326,0.048669,-0.035923,57215585.000000,0.288990,0.064804,29.290000,21.090000
2021-10-01 00:00:00+00:00,PLTR,32778000,23.720000,24.330000,24.210000,24.360000,0.011991,0.012063,26.573500,24.881800,25.973632,25.973458,0.000175,0.502872,1.371429,0.507569,26.573500,29.420210,23.726790,41.476446,0.004957,0.026305,-0.019441,56931480.000000,-0.449161,-0.680021,29.290000,21.090000
2021-10-04 00:00:00+00:00,PLTR,46789700,23.020000,23.170000,24.010000,24.050000,-0.048852,-0.047678,26.400000,24.909000,25.542304,25.765794,-0.223490,0.357600,1.402857,0.526380,26.400000,29.627194,23.172806,36.963222,-0.034985,0.044454,-0.008261,57940490.000000,0.427473,-0.319570,29.290000,21.090000
2021-10-05 00:00:00+00:00,PLTR,56574800,23.070000,23.210000,23.210000,23.880000,0.001725,0.001726,26.225500,24.930600,25.183488,25.576476,-0.392988,0.207482,1.380714,0.516290,26.225500,29.748277,22.702723,37.216918,0.000000,0.034899,-0.033319,58977475.000000,0.209129,-0.069627,29.290000,21.090000
2021-10-06 00:00:00+00:00,PLTR,125175700,23.350000,23.580000,24.910000,25.010000,0.015816,0.015941,26.125500,24.968600,24.936798,25.428589,-0.491791,0.067627,1.382857,0.517485,26.125500,29.834076,22.416924,39.636935,-0.053392,0.070399,0.073244,62516540.000000,1.212570,1.670387,29.290000,21.480000
2021-10-07 00:00:00+00:00,PLTR,38873700,23.540000,23.730000,23.710000,24.130000,0.006341,0.006361,26.005500,24.992000,24.751137,25.302767,-0.551631,-0.056224,1.337857,0.510867,26.005500,29.865680,22.145320,40.635954,0.000844,0.024863,-0.048173,62750685.000000,-0.689447,-0.639450,29.290000,21.480000
2021-10-08 00:00:00+00:00,PLTR,39713400,23.110000,23.500000,23.860000,24.100000,-0.009740,-0.009692,25.866500,25.018400,24.558654,25.169229,-0.610575,-0.167094,1.219286,0.507317,25.866500,29.882139,21.850861,39.554957,-0.015088,0.042128,0.006326,62870965.000000,0.021601,-0.621556,29.290000,21.480000
2021-10-11 00:00:00+00:00,PLTR,23971700,23.260000,23.530000,23.260000,23.980000,0.001276,0.001277,25.751500,25.054800,24.400400,25.047805,-0.647405,-0.263156,1.194286,0.496370,25.751500,29.901043,21.601957,39.779983,0.011608,0.030599,-0.025147,61950935.000000,-0.396383,-0.999196,29.290000,21.480000
2021-10-12 00:00:00+00:00,PLTR,26280000,23.290000,23.690000,23.550000,23.810000,0.006777,0.006800,25.623000,25.086600,24.291107,24.947227,-0.656119,-0.341749,1.146429,0.496944,25.623000,29.864396,21.381604,41.040673,0.005945,0.021950,0.012468,61536485.000000,0.096293,-0.918913,29.290000,21.710000
2021-10-13 00:00:00+00:00,PLTR,28494000,23.790000,24.130000,23.830000,24.310000,0.018403,0.018573,25.475500,25.124400,24.266322,24.886691,-0.620370,-0.397473,1.065000,0.495362,25.475500,29.708724,21.242276,44.482690,0.012589,0.021550,0.011890,60483410.000000,0.084247,-0.820291,29.290000,21.790000
2021-10-14 00:00:00+00:00,PLTR,26106700,24.200000,24.350000,24.430000,24.710000,0.009076,0.009117,25.261500,25.165400,24.279195,24.846936,-0.567741,-0.431527,1.044286,0.496398,25.261500,29.248871,21.274129,46.174695,-0.003275,0.020945,0.025178,56289145.000000,-0.083783,-0.796626,29.290000,21.790000
2021-10-15 00:00:00+00:00,PLTR,24366100,23.830000,24.000000,24.500000,24.520000,-0.014478,-0.014374,25.026000,25.195000,24.236242,24.784200,-0.547958,-0.454813,0.998571,0.495883,25.026000,28.699830,21.352170,43.883287,-0.020408,0.028750,0.002865,48404820.000000,-0.066673,-0.988615,29.290000,21.790000
2021-10-18 00:00:00+00:00,PLTR,25609900,23.920000,24.260000,24.000000,24.390000,0.010775,0.010833,24.911500,25.243800,24.239897,24.745371,-0.505474,-0.464945,0.870714,0.496983,24.911500,28.527629,21.295371,46.026043,0.010833,0.019373,-0.020408,45214640.000000,0.051046,-0.860246,29.290000,21.800000
2021-10-19 00:00:00+00:00,PLTR,29393900,24.360000,24.690000,24.500000,25.200000,0.017569,0.017725,24.815000,25.279000,24.309144,24.741269,-0.432125,-0.458381,0.846429,0.500317,24.815000,28.341044,21.288956,49.462968,0.007755,0.034022,0.020833,44137655.000000,0.147755,-0.640669,29.290000,22.090000
2021-10-20 00:00:00+00:00,PLTR,24248000,24.170000,24.220000,24.790000,24.960000,-0.019220,-0.019036,24.654500,25.305000,24.295429,24.702657,-0.407227,-0.448150,0.819286,0.488739,24.654500,27.965003,21.343997,46.013995,-0.022993,0.032618,0.011837,43134650.000000,-0.175067,-0.805798,29.290000,22.090000
2021-10-21 00:00:00+00:00,PLTR,23976600,24.080000,24.780000,24.130000,24.930000,0.022858,0.023121,24.455000,25.353600,24.369979,24.708386,-0.338407,-0.426202,0.834286,0.489420,24.455000,27.143756,21.766244,50.447526,0.026937,0.034302,-0.026624,41332050.000000,-0.011193,-0.739880,29.290000,23.020000
2021-10-22 00:00:00+00:00,PLTR,20166800,24.250000,24.430000,24.490000,24.850000,-0.014225,-0.014124,24.248500,25.344400,24.379213,24.687765,-0.308552,-0.402672,0.783571,0.490322,24.248500,26.119973,22.377027,47.805073,-0.002450,0.024560,0.014919,40324905.000000,-0.158897,-0.842344,29.290000,23.020000
2021-10-25 00:00:00+00:00,PLTR,33962100,24.480000,25.410000,24.500000,25.540000,0.039331,0.040115,24.145500,25.354600,24.537795,24.741264,-0.203468,-0.362831,0.805000,0.502846,24.145500,25.393260,22.897740,54.924580,0.037143,0.041716,0.000408,39817870.000000,0.684060,-0.244458,29.290000,23.020000
2021-10-26 00:00:00+00:00,PLTR,56767000,25.250000,25.520000,25.990000,26.750000,0.004320,0.004329,24.154500,25.375000,24.688904,24.798948,-0.110044,-0.312274,0.783571,0.500553,24.154500,25.440546,22.868454,55.655737,-0.018084,0.058777,0.060816,39445910.000000,0.671481,0.733609,29.290000,23.020000
2021-10-27 00:00:00+00:00,PLTR,24157200,25.020000,25.060000,25.640000,25.900000,-0.018190,-0.018025,24.181500,25.396800,24.745996,24.818285,-0.072289,-0.264277,0.804286,0.493764,24.181500,25.521402,22.841598,51.866861,-0.022621,0.035116,-0.013467,38345545.000000,-0.574450,-0.596317,29.290000,23.020000
2021-10-28 00:00:00+00:00,PLTR,21203000,25.120000,25.640000,25.300000,25.800000,0.022881,0.023144,24.261500,25.404000,24.883535,24.879153,0.004382,-0.210545,0.786429,0.467338,24.261500,25.748783,22.774217,55.939747,0.013439,0.026521,-0.013261,36430415.000000,-0.122291,-0.646856,29.290000,23.020000
2021-10-29 00:00:00+00:00,PLTR,21910300,25.450000,25.880000,25.500000,26.120000,0.009317,0.009360,24.339000,25.438400,25.036837,24.953290,0.083547,-0.151727,0.782857,0.468461,24.339000,25.993454,22.684546,57.540772,0.014902,0.025889,0.007905,35887030.000000,0.033358,-0.588399,29.290000,23.020000
2021-11-01 00:00:00+00:00,PLTR,26684700,25.880000,26.560000,26.110000,26.650000,0.025936,0.026275,24.508500,25.489400,25.271170,25.072305,0.198865,-0.081608,0.800714,0.422632,24.508500,26.343450,22.673550,61.778571,0.017235,0.028991,0.023922,34881780.000000,0.217907,-0.345963,29.290000,23.020000
2021-11-02 00:00:00+00:00,PLTR,30794600,25.560000,25.920000,26.560000,26.720000,-0.024391,-0.024096,24.644000,25.511400,25.370990,25.135097,0.235892,-0.018108,0.839286,0.428443,24.644000,26.475449,22.812551,56.102994,-0.024096,0.044753,0.017235,33592770.000000,0.154017,-0.120891,29.290000,23.020000
2021-11-03 00:00:00+00:00,PLTR,25244200,25.170000,26.120000,25.890000,26.240000,0.007686,0.007716,24.771000,25.531800,25.486222,25.208053,0.278169,0.041147,0.874286,0.419137,24.771000,26.643593,22.898407,57.419484,0.008884,0.040965,-0.025226,28596195.000000,-0.180239,-0.395891,29.290000,23.020000
2021-11-04 00:00:00+00:00,PLTR,25029700,25.870000,26.470000,26.260000,26.570000,0.013311,0.013400,24.908000,25.574200,25.637573,25.301531,0.336042,0.100126,0.875000,0.394134,24.908000,26.859190,22.956810,59.697406,0.007997,0.026445,0.014291,27903995.000000,-0.008497,-0.353012,29.290000,23.020000
2021-11-05 00:00:00+00:00,PLTR,26005000,25.720000,26.000000,26.450000,26.630000,-0.017915,-0.017756,25.033000,25.596800,25.693331,25.353269,0.340062,0.148113,0.906429,0.396406,25.033000,26.923777,23.142223,55.410588,-0.017013,0.035000,0.007235,27218575.000000,0.038966,-0.158464,29.290000,23.020000
2021-11-08 00:00:00+00:00,PLTR,41359600,26.120000,26.750000,26.250000,27.110000,0.028438,0.028846,25.194000,25.617600,25.855895,25.456731,0.399165,0.198324,0.918571,0.392036,25.194000,27.094254,23.293746,60.308642,0.019048,0.037009,-0.007561,28087970.000000,0.590448,1.611499,29.290000,23.020000
2021-11-09 00:00:00+00:00,PLTR,117540200,23.950000,24.250000,25.900000,25.980000,-0.098118,-0.093458,25.222000,25.587400,25.608834,25.367343,0.241491,0.206957,1.062143,0.420845,25.222000,27.043828,23.400172,43.252903,-0.063707,0.083711,-0.013333,32650980.000000,1.841909,3.928718,29.290000,23.020000
2021-11-10 00:00:00+00:00,PLTR,94860100,22.120000,22.520000,23.600000,23.640000,-0.074013,-0.071340,25.141500,25.511000,25.133629,25.156429,-0.022800,0.161006,1.153571,0.459392,25.141500,27.281065,23.001935,35.723855,-0.045763,0.067496,-0.088803,35969285.000000,-0.192956,2.295697,29.290000,22.120000
2021-11-11 00:00:00+00:00,PLTR,43381500,22.670000,22.990000,23.040000,23.130000,0.020656,0.020870,25.073500,25.446800,24.803840,24.995953,-0.192113,0.090382,1.154286,0.461215,25.073500,27.397483,22.749517,38.838710,-0.002170,0.020009,-0.023729,36833025.000000,-0.542679,0.255861,29.290000,22.120000
2021-11-12 00:00:00+00:00,PLTR,53516200,22.380000,22.830000,23.020000,23.230000,-0.006984,-0.006960,25.015000,25.373200,24.500172,24.835512,-0.335339,0.005238,1.135714,0.459803,25.015000,27.505686,22.524314,38.160738,-0.008254,0.037232,-0.000868,38290530.000000,0.233618,0.592982,29.290000,22.120000
2021-11-15 00:00:00+00:00,PLTR,33225700,22.950000,23.410000,23.000000,23.520000,0.025088,0.025405,24.972500,25.308600,24.332453,24.729918,-0.397465,-0.075303,1.077857,0.444844,24.972500,27.545091,22.399909,42.105977,0.017826,0.024349,-0.000869,38671320.000000,-0.379147,-0.213265,29.290000,22.120000
2021-11-16 00:00:00+00:00,PLTR,31574800,22.610000,23.130000,23.290000,23.290000,-0.012033,-0.011961,24.894500,25.237200,24.147461,24.611406,-0.463945,-0.153031,1.072143,0.446346,24.894500,27.594593,22.194407,40.754227,-0.006870,0.029399,0.012609,38780365.000000,-0.049687,-0.282599,29.290000,22.120000
2021-11-17 00:00:00+00:00,PLTR,27994100,22.400000,22.490000,23.050000,23.220000,-0.028060,-0.027670,24.808000,25.175400,23.892467,24.454265,-0.561798,-0.234785,1.077857,0.450921,24.808000,27.702893,21.913107,37.769526,-0.024295,0.036461,-0.010305,38967670.000000,-0.113404,-0.432053,29.290000,22.120000
2021-11-18 00:00:00+00:00,PLTR,51039900,21.340000,21.500000,22.500000,22.550000,-0.045018,-0.044020,24.644000,25.082800,23.524395,24.235430,-0.711035,-0.330035,1.116429,0.466962,24.644000,27.895270,21.392730,33.662610,-0.044444,0.056279,-0.023861,40320835.000000,0.823238,0.424037,29.290000,21.340000
2021-11-19 00:00:00+00:00,PLTR,30013100,21.300000,21.410000,21.600000,21.960000,-0.004195,-0.004186,24.493000,24.985400,23.199103,24.026139,-0.827036,-0.429435,1.108571,0.466534,24.493000,28.052066,20.933934,33.308030,-0.008796,0.030827,-0.040000,40813150.000000,-0.411968,-0.432706,29.290000,21.300000
2021-11-22 00:00:00+00:00,PLTR,59899100,20.180000,20.650000,21.530000,21.570000,-0.036143,-0.035497,24.255000,24.881800,22.806934,23.776055,-0.969121,-0.537372,1.125000,0.475911,24.255000,28.174261,20.335739,30.396344,-0.040873,0.067312,-0.003241,42110000.000000,0.995765,0.704333,29.290000,20.180000
2021-11-23 00:00:00+00:00,PLTR,44588000,20.050000,20.590000,20.590000,21.050000,-0.002910,-0.002906,24.008500,24.768400,22.465867,23.540051,-1.074184,-0.644734,1.120000,0.474845,24.008500,28.203225,19.813775,30.172098,0.000000,0.048567,-0.043660,41501050.000000,-0.255615,0.123328,29.290000,20.050000
2021-11-24 00:00:00+00:00,PLTR,35233900,20.060000,21.110000,20.350000,21.200000,0.024941,0.025255,23.811000,24.649000,22.257272,23.360047,-1.102775,-0.736343,1.151429,0.478017,23.811000,28.166159,19.455841,34.670403,0.037346,0.054003,-0.011656,42054885.000000,-0.209790,-0.275623,29.290000,20.050000
2021-11-26 00:00:00+00:00,PLTR,20691200,20.350000,21.030000,20.410000,21.090000,-0.003797,-0.003790,23.580500,24.497000,22.068461,23.187451,-1.118990,-0.812872,1.140714,0.476401,23.580500,28.015321,19.145679,34.304269,0.030377,0.035188,0.002948,42029295.000000,-0.412747,-0.861434,29.290000,20.050000
2021-11-29 00:00:00+00:00,PLTR,29114000,20.560000,21.070000,21.190000,21.400000,0.001900,0.001902,23.340000,24.344200,21.914852,23.030603,-1.115751,-0.873448,1.121429,0.475783,23.340000,27.771452,18.908548,34.675728,-0.005663,0.039867,0.038217,42389480.000000,0.407072,-0.541557,29.190000,20.050000
2021-11-30 00:00:00+00:00,PLTR,38196400,20.110000,20.650000,20.950000,21.250000,-0.020135,-0.019934,23.044500,24.226200,21.720259,22.854262,-1.134003,-0.925559,1.002857,0.475869,23.044500,27.358509,18.730491,32.591925,-0.014320,0.055206,-0.011326,42965065.000000,0.311960,-0.196571,29.190000,20.050000
2021-12-01 00:00:00+00:00,PLTR,48283700,19.290000,19.380000,20.530000,20.890000,-0.063474,-0.061501,22.717500,24.081400,21.360219,22.596909,-1.236690,-0.987785,0.965000,0.498007,22.717500,27.104615,18.330385,27.257823,-0.056016,0.082559,-0.020048,43839520.000000,0.264090,0.184313,29.190000,19.290000
2021-12-02 00:00:00+00:00,PLTR,45802900,19.060000,19.690000,19.300000,19.910000,0.015869,0.015996,22.396000,23.926600,21.103262,22.381582,-1.278320,-1.045892,0.982143,0.501325,22.396000,26.674310,18.117690,30.258275,0.020207,0.043169,-0.059912,44867455.000000,-0.051380,0.039449,29.190000,19.060000
2021-12-03 00:00:00+00:00,PLTR,56039600,18.400000,18.980000,19.500000,19.530000,-0.036725,-0.036059,22.021500,23.730800,20.776607,22.129613,-1.353007,-1.107315,1.013571,0.500400,22.021500,26.105107,17.937893,27.464138,-0.026667,0.059536,0.010363,46417950.000000,0.223495,0.411914,28.760000,18.400000
2021-12-06 00:00:00+00:00,PLTR,56459800,18.080000,18.800000,18.540000,18.970000,-0.009529,-0.009484,21.661500,23.535600,20.472513,21.882975,-1.410462,-1.167944,1.028571,0.500116,21.661500,25.532250,17.790750,26.788748,0.014024,0.047340,-0.049231,47940690.000000,0.007498,0.371257,28.380000,18.080000
2021-12-07 00:00:00+00:00,PLTR,35129000,19.070000,19.460000,19.260000,19.850000,0.034504,0.035106,21.297000,23.375400,20.316742,21.703496,-1.386754,-1.211706,1.046429,0.496106,21.297000,24.458093,18.135907,33.268736,0.010384,0.040082,0.038835,47629160.000000,-0.377805,-0.541540,27.130000,18.080000
2021-12-08 00:00:00+00:00,PLTR,28425900,19.030000,19.820000,19.510000,19.830000,0.018330,0.018499,21.075500,23.265000,20.240320,21.563977,-1.323657,-1.234096,1.045000,0.500934,21.075500,23.975391,18.175609,36.566780,0.015889,0.040363,0.012980,43173445.000000,-0.190814,-0.890806,27.110000,18.080000
2021-12-09 00:00:00+00:00,PLTR,30354700,19.040000,19.210000,19.950000,20.150000,-0.031261,-0.030777,20.910000,23.158800,20.081809,21.389609,-1.307799,-1.248837,1.037857,0.504525,20.910000,23.840428,17.979572,33.541781,-0.037093,0.057782,0.022553,39948175.000000,0.067854,-0.837642,27.110000,18.080000
2021-12-10 00:00:00+00:00,PLTR,27594500,18.700000,18.940000,19.280000,19.580000,-0.014155,-0.014055,20.707500,23.056800,19.906146,21.208156,-1.302010,-1.259472,1.053571,0.495810,20.707500,23.592108,17.822892,32.269313,-0.017635,0.046463,-0.033584,39158825.000000,-0.090932,-0.984684,27.110000,18.080000
2021-12-13 00:00:00+00:00,PLTR,38376000,18.170000,18.400000,18.800000,19.080000,-0.028925,-0.028511,20.486000,22.938200,19.674432,21.000145,-1.325713,-1.272720,1.019286,0.495401,20.486000,23.364701,17.607299,29.831759,-0.021277,0.049457,-0.024896,38401815.000000,0.390712,-0.002295,27.110000,18.080000
2021-12-14 00:00:00+00:00,PLTR,38864800,17.910000,18.640000,18.000000,18.860000,0.012959,0.013043,20.247500,22.847600,19.515288,20.825319,-1.310031,-1.280182,1.015714,0.488223,20.247500,22.886606,17.608394,32.280161,0.035556,0.050966,-0.042553,38683770.000000,0.012737,0.016190,27.110000,17.910000
2021-12-15 00:00:00+00:00,PLTR,39361900,18.000000,18.860000,18.370000,18.940000,0.011733,0.011803,20.034000,22.760600,19.414475,20.679740,-1.265265,-1.277199,1.001429,0.491102,20.034000,22.364027,17.703973,34.535159,0.026674,0.049841,0.020556,39073125.000000,0.012790,0.026120,27.110000,17.910000
2021-12-16 00:00:00+00:00,PLTR,33950000,18.150000,18.340000,18.960000,19.120000,-0.027959,-0.027572,19.826500,22.655800,19.249171,20.506426,-1.257255,-1.273210,1.016429,0.490647,19.826500,21.967058,17.685942,31.836655,-0.032700,0.052890,0.032118,39370920.000000,-0.137491,-0.501044,27.110000,17.910000
2021-12-17 00:00:00+00:00,PLTR,44495200,17.810000,19.060000,18.030000,19.100000,0.038507,0.039258,19.704500,22.562400,19.220068,20.399283,-1.179216,-1.254411,1.048571,0.507372,19.704500,21.717808,17.691192,38.949813,0.057127,0.067681,-0.049051,39043685.000000,0.310610,0.517065,27.110000,17.810000
2021-12-20 00:00:00+00:00,PLTR,42265900,17.830000,17.960000,18.590000,18.670000,-0.059445,-0.057712,19.532000,22.451600,19.026211,20.218596,-1.192384,-1.242006,1.055000,0.525317,19.532000,21.521082,17.542918,33.242293,-0.033889,0.046771,0.031059,39656325.000000,-0.050102,0.252256,27.110000,17.810000
2021-12-21 00:00:00+00:00,PLTR,33878600,18.100000,18.900000,18.160000,18.980000,0.051015,0.052339,19.444500,22.359000,19.006794,20.120922,-1.114128,-1.216430,1.013571,0.545118,19.444500,21.379741,17.509259,41.175039,0.040749,0.046561,-0.023131,38355300.000000,-0.198441,-0.484353,27.110000,17.810000
2021-12-22 00:00:00+00:00,PLTR,33894200,18.650000,18.880000,18.650000,19.450000,-0.001059,-0.001058,19.359000,22.262800,18.987287,20.029002,-1.041714,-1.181487,1.010000,0.486152,19.359000,21.231222,17.486778,41.063234,0.012332,0.042373,0.026982,37820610.000000,0.000460,-0.428079,27.110000,17.810000
2021-12-23 00:00:00+00:00,PLTR,24758300,18.720000,18.930000,18.850000,19.140000,0.002645,0.002648,19.250000,22.158800,18.978474,19.947594,-0.969120,-1.139014,0.947857,0.447983,19.250000,20.937739,17.562261,41.490970,0.004244,0.022187,0.010724,37296830.000000,-0.269542,-1.303922,27.110000,17.810000
